,,,,,,,,,,,,,,,,,,,,"$7,084,000.00",,"$2,072,384.67","$5,000,000.00",,,,,,,,,AVG_GPY_%,0.00%,,8.00%,,,,,,,,,,,,,,,AVG_GPY_%,3.50%,,8.00%,,,,,โปะ+หุ้น,ผ่อน,"฿20,000.00",โปะ,"฿4,000.00",รวมจ่ายธนาคาร,"฿24,000.00",เก็บหุ้น,"฿4,000.00",รวมจ่ายต่อเดือน,"฿28,000.00",
Check,Year,อายุ,ปี,เดือน,Date,วัน,งวดที่,ปีที่,ผ่อนเริ่มต้น,เงินโปะ,จ่ายรวมต่อเดือน,ดอกเบี้ย %,ดอกเบี้ยจ่ายบาท,เงินต้นจ่าย,เงินต้นคงเหลือ_DCA_ทั้งหมด,ลดต้นรวม,จ่ายรวมดอกเบี้ย (ทั้งหมด),ดอกเบี้ยรวม,เงินต้นจ่ายรวม,ผ่อนต่อเดือน_โปะธรรมดา,ดอกเบี้ยต่อเดือน_โปะธรรมดา,เข้าต้นต่อเดือน_โปะธรรมดา,เงินต้นคงเหลือ_โปะธรรมดา,ผ่อนต่อเดือน_ไม่โปะ,ดอกเบี้ยต่อเดือน_ไม่โปะ,เข้าต้นต่อเดือน_ไม่โปะ,เงินต้นคงเหลือ_ไม่โปะ,,เก็บซื้อหุ้น DCA,เงินต้นไม่โต,ส่วนต่างการเติบโต,มุลค่าลงทุนรวม,Growth_%,มูลค่าหุ้นรวม_DCA100%,%_ปันผล,เงินปันผล,ปันผลทั้งปี,ปันผลเฉลี่ยต่อเดือน,,ผ่อนเริ่มต้น,เงินโปะ,จ่ายรวมต่อเดือน,ดอกเบี้ยจ่ายบาท,เงินต้นจ่าย,เงินต้นคงเหลือ_DCA_บางส่วน,,เก็บซื้อหุ้น DCA,เงินต้นไม่โต,ส่วนต่างการเติบโต,มุลค่าลงทุนรวม,Growth_%,มูลค่าหุ้นรวม_DCA_บางส่วน,%_ปันผล,เงินปันผล,ปันผลทั้งปี,ปันผลเฉลี่ยต่อเดือน,,,,,,,,,,,,,
FALSE,2031,37,2574,7,2574/7,31,67,6,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿13,315.84","฿6,684.16","฿4,472,838.01","-฿6,684.16","฿1,458,272.00","฿931,110.00","฿527,161.99","฿28,000.00","฿11,962.84","฿16,037.16","฿4,008,328.49","฿20,000.00","฿13,692.26","฿6,307.74","฿4,599,842.81",,"฿8,000.00","฿536,000.00",฿0.00,"฿536,000.00",0.00%,"฿536,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,639.34","฿11,360.66","฿4,240,583.25",,"฿4,000.00","฿268,000.00",฿0.00,"฿268,000.00",0.00%,"฿268,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2031,37,2574,8,2574/8,31,68,6,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿13,295.97","฿6,704.03","฿4,466,133.98","-฿6,704.03","฿1,478,272.00","฿944,405.97","฿533,866.02","฿28,000.00","฿11,915.17","฿16,084.83","฿3,992,243.66","฿20,000.00","฿13,673.51","฿6,326.49","฿4,593,516.32",,"฿8,000.00","฿544,000.00",฿0.00,"฿544,000.00",0.00%,"฿544,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,605.57","฿11,394.43","฿4,229,188.82",,"฿4,000.00","฿272,000.00",฿0.00,"฿272,000.00",0.00%,"฿272,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2031,37,2574,9,2574/9,30,69,6,"฿20,000.00","฿17,664.00","฿37,664.00",3.50%,"฿12,847.78","฿24,816.22","฿4,441,317.77","-฿24,816.22","฿1,515,936.00","฿957,253.75","฿558,682.23","฿28,000.00","฿11,484.54","฿16,515.46","฿3,975,728.20","฿20,000.00","฿13,214.23","฿6,785.77","฿4,586,730.54",,"฿8,000.00","฿552,000.00",฿0.00,"฿552,000.00",0.00%,"฿552,000.00",3.20%,"฿17,664.00",,,,"฿20,000.00","฿12,832.00","฿32,832.00","฿12,166.16","฿20,665.84","฿4,208,522.98",,"฿4,000.00","฿276,000.00",฿0.00,"฿276,000.00",0.00%,"฿276,000.00",3.20%,"฿8,832.00",,,,,,,,,,,,,,,
FALSE,2031,37,2574,10,2574/10,31,70,6,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿13,202.27","฿6,797.73","฿4,434,520.04","-฿6,797.73","฿1,535,936.00","฿970,456.02","฿565,479.96","฿28,000.00","฿11,818.26","฿16,181.74","฿3,959,546.46","฿20,000.00","฿13,634.53","฿6,365.47","฿4,580,365.07",,"฿8,000.00","฿560,000.00",฿0.00,"฿560,000.00",0.00%,"฿560,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,510.27","฿11,489.73","฿4,197,033.25",,"฿4,000.00","฿280,000.00",฿0.00,"฿280,000.00",0.00%,"฿280,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2031,37,2574,11,2574/11,30,71,6,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,756.84","฿7,243.16","฿4,427,276.88","-฿7,243.16","฿1,555,936.00","฿983,212.86","฿572,723.12","฿28,000.00","฿11,390.48","฿16,609.52","฿3,942,936.94","฿20,000.00","฿13,176.39","฿6,823.61","฿4,573,541.46",,"฿8,000.00","฿568,000.00",฿0.00,"฿568,000.00",0.00%,"฿568,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,073.66","฿11,926.34","฿4,185,106.91",,"฿4,000.00","฿284,000.00",฿0.00,"฿284,000.00",0.00%,"฿284,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2031,37,2574,12,2574/12,31,72,6,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿13,160.54","฿6,839.46","฿4,420,437.41","-฿6,839.46","฿1,575,936.00","฿996,373.40","฿579,562.59","฿28,000.00","฿11,720.79","฿16,279.21","฿3,926,657.72","฿20,000.00","฿13,595.32","฿6,404.68","฿4,567,136.78",,"฿8,000.00","฿576,000.00",฿0.00,"฿576,000.00",0.00%,"฿576,000.00",0.00%,฿0.00,"฿41,856.00","฿3,488.00",,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,440.66","฿11,559.34","฿4,173,547.57",,"฿4,000.00","฿288,000.00",฿0.00,"฿288,000.00",0.00%,"฿288,000.00",0.00%,฿0.00,"฿20,928.00","฿1,744.00",,,,,,,,,,,,,
FALSE,2032,38,2575,1,2575/1,31,73,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿13,104.30","฿6,895.70","฿4,413,541.72","-฿6,895.70","฿1,595,936.00","฿1,009,477.70","฿586,458.28","฿28,000.00","฿11,640.50","฿16,359.50","฿3,910,298.22","฿20,000.00","฿13,576.28","฿6,423.72","฿4,560,713.07",,"฿8,000.00","฿584,000.00",฿0.00,"฿584,000.00",0.00%,"฿584,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,372.40","฿11,627.60","฿4,161,919.97",,"฿4,000.00","฿292,000.00",฿0.00,"฿292,000.00",0.00%,"฿292,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,2,2575/2,29,74,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,239.74","฿7,760.26","฿4,405,781.46","-฿7,760.26","฿1,615,936.00","฿1,021,717.44","฿594,218.54","฿28,000.00","฿10,844.13","฿17,155.87","฿3,893,142.35","฿20,000.00","฿12,682.53","฿7,317.47","฿4,553,395.60",,"฿8,000.00","฿592,000.00",฿0.00,"฿592,000.00",0.00%,"฿592,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,541.94","฿12,458.06","฿4,149,461.91",,"฿4,000.00","฿296,000.00",฿0.00,"฿296,000.00",0.00%,"฿296,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,3,2575/3,31,75,7,"฿20,000.00","฿28,800.00","฿48,800.00",3.50%,"฿13,060.85","฿35,739.15","฿4,370,042.31","-฿35,739.15","฿1,664,736.00","฿1,034,778.29","฿629,957.69","฿28,000.00","฿11,541.15","฿16,458.85","฿3,876,683.50","฿20,000.00","฿13,535.44","฿6,464.56","฿4,546,931.03",,"฿8,000.00","฿600,000.00",฿0.00,"฿600,000.00",0.00%,"฿600,000.00",4.80%,"฿28,800.00",,,,"฿20,000.00","฿18,400.00","฿38,400.00","฿12,301.00","฿26,099.00","฿4,123,362.91",,"฿4,000.00","฿300,000.00",฿0.00,"฿300,000.00",0.00%,"฿300,000.00",4.80%,"฿14,400.00",,,,,,,,,,,,,,,
FALSE,2032,38,2575,4,2575/4,30,76,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,537.01","฿7,462.99","฿4,362,579.32","-฿7,462.99","฿1,684,736.00","฿1,047,315.30","฿637,420.68","฿28,000.00","฿11,121.63","฿16,878.37","฿3,859,805.13","฿20,000.00","฿13,080.21","฿6,919.79","฿4,540,011.25",,"฿8,000.00","฿608,000.00",฿0.00,"฿608,000.00",0.00%,"฿608,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,829.32","฿12,170.68","฿4,111,192.23",,"฿4,000.00","฿304,000.00",฿0.00,"฿304,000.00",0.00%,"฿304,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,5,2575/5,31,77,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,932.78","฿7,067.22","฿4,355,512.10","-฿7,067.22","฿1,704,736.00","฿1,060,248.08","฿644,487.90","฿28,000.00","฿11,442.32","฿16,557.68","฿3,843,247.45","฿20,000.00","฿13,495.65","฿6,504.35","฿4,533,506.90",,"฿8,000.00","฿616,000.00",฿0.00,"฿616,000.00",0.00%,"฿616,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,187.55","฿11,812.45","฿4,099,379.78",,"฿4,000.00","฿308,000.00",฿0.00,"฿308,000.00",0.00%,"฿308,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,6,2575/6,30,78,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,495.32","฿7,504.68","฿4,348,007.42","-฿7,504.68","฿1,724,736.00","฿1,072,743.40","฿651,992.58","฿28,000.00","฿11,025.71","฿16,974.29","฿3,826,273.16","฿20,000.00","฿13,041.60","฿6,958.40","฿4,526,548.49",,"฿8,000.00","฿624,000.00",฿0.00,"฿624,000.00",0.00%,"฿624,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,760.52","฿12,239.48","฿4,087,140.29",,"฿4,000.00","฿312,000.00",฿0.00,"฿312,000.00",0.00%,"฿312,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,7,2575/7,31,79,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,889.58","฿7,110.42","฿4,340,897.01","-฿7,110.42","฿1,744,736.00","฿1,085,632.98","฿659,102.99","฿28,000.00","฿11,342.91","฿16,657.09","฿3,809,616.08","฿20,000.00","฿13,455.63","฿6,544.37","฿4,520,004.12",,"฿8,000.00","฿632,000.00",฿0.00,"฿632,000.00",0.00%,"฿632,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,116.25","฿11,883.75","฿4,075,256.54",,"฿4,000.00","฿316,000.00",฿0.00,"฿316,000.00",0.00%,"฿316,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,8,2575/8,31,80,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,868.51","฿7,131.49","฿4,333,765.51","-฿7,131.49","฿1,764,736.00","฿1,098,501.49","฿666,234.49","฿28,000.00","฿11,293.53","฿16,706.47","฿3,792,909.61","฿20,000.00","฿13,436.18","฿6,563.82","฿4,513,440.30",,"฿8,000.00","฿640,000.00",฿0.00,"฿640,000.00",0.00%,"฿640,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿12,081.02","฿11,918.98","฿4,063,337.56",,"฿4,000.00","฿320,000.00",฿0.00,"฿320,000.00",0.00%,"฿320,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,9,2575/9,30,81,7,"฿20,000.00","฿20,736.00","฿40,736.00",3.50%,"฿12,432.93","฿28,303.07","฿4,305,462.45","-฿28,303.07","฿1,805,472.00","฿1,110,934.42","฿694,537.55","฿28,000.00","฿10,881.30","฿17,118.70","฿3,775,790.91","฿20,000.00","฿12,983.87","฿7,016.13","฿4,506,424.17",,"฿8,000.00","฿648,000.00",฿0.00,"฿648,000.00",0.00%,"฿648,000.00",3.20%,"฿20,736.00",,,,"฿20,000.00","฿14,368.00","฿34,368.00","฿11,657.12","฿22,710.88","฿4,040,626.68",,"฿4,000.00","฿324,000.00",฿0.00,"฿324,000.00",0.00%,"฿324,000.00",3.20%,"฿10,368.00",,,,,,,,,,,,,,,
FALSE,2032,38,2575,10,2575/10,31,82,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,763.46","฿7,236.54","฿4,298,225.91","-฿7,236.54","฿1,825,472.00","฿1,123,697.88","฿701,774.09","฿28,000.00","฿11,193.26","฿16,806.74","฿3,758,984.17","฿20,000.00","฿13,395.81","฿6,604.19","฿4,499,819.98",,"฿8,000.00","฿656,000.00",฿0.00,"฿656,000.00",0.00%,"฿656,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,978.36","฿12,021.64","฿4,028,605.04",,"฿4,000.00","฿328,000.00",฿0.00,"฿328,000.00",0.00%,"฿328,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,11,2575/11,30,83,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,330.98","฿7,669.02","฿4,290,556.88","-฿7,669.02","฿1,845,472.00","฿1,136,028.86","฿709,443.12","฿28,000.00","฿10,783.97","฿17,216.03","฿3,741,768.14","฿20,000.00","฿12,944.69","฿7,055.31","฿4,492,764.67",,"฿8,000.00","฿664,000.00",฿0.00,"฿664,000.00",0.00%,"฿664,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,557.47","฿12,442.53","฿4,016,162.51",,"฿4,000.00","฿332,000.00",฿0.00,"฿332,000.00",0.00%,"฿332,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2032,38,2575,12,2575/12,31,84,7,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,719.27","฿7,280.73","฿4,283,276.16","-฿7,280.73","฿1,865,472.00","฿1,148,748.13","฿716,723.84","฿28,000.00","฿11,092.40","฿16,907.60","฿3,724,860.54","฿20,000.00","฿13,355.20","฿6,644.80","฿4,486,119.87",,"฿8,000.00","฿672,000.00",฿0.00,"฿672,000.00",0.00%,"฿672,000.00",0.00%,฿0.00,"฿49,536.00","฿4,128.00",,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,905.84","฿12,094.16","฿4,004,068.35",,"฿4,000.00","฿336,000.00",฿0.00,"฿336,000.00",0.00%,"฿336,000.00",0.00%,฿0.00,"฿24,768.00","฿2,064.00",,,,,,,,,,,,,
FALSE,2033,39,2576,1,2576/1,31,85,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,732.48","฿7,267.52","฿4,276,008.64","-฿7,267.52","฿1,885,472.00","฿1,161,480.61","฿723,991.36","฿28,000.00","฿11,072.53","฿16,927.47","฿3,707,933.07","฿20,000.00","฿13,335.45","฿6,664.55","฿4,479,455.32",,"฿8,000.00","฿680,000.00",฿0.00,"฿680,000.00",0.00%,"฿680,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,902.50","฿12,097.50","฿3,991,970.85",,"฿4,000.00","฿340,000.00",฿0.00,"฿340,000.00",0.00%,"฿340,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,2,2576/2,28,86,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿11,480.79","฿8,519.21","฿4,267,489.43","-฿8,519.21","฿1,905,472.00","฿1,172,961.40","฿732,510.57","฿28,000.00","฿9,955.55","฿18,044.45","฿3,689,888.62","฿20,000.00","฿12,027.03","฿7,972.97","฿4,471,482.35",,"฿8,000.00","฿688,000.00",฿0.00,"฿688,000.00",0.00%,"฿688,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿10,718.17","฿13,281.83","฿3,978,689.02",,"฿4,000.00","฿344,000.00",฿0.00,"฿344,000.00",0.00%,"฿344,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,3,2576/3,31,87,8,"฿20,000.00","฿33,408.00","฿53,408.00",3.50%,"฿12,685.55","฿40,722.45","฿4,226,766.98","-฿40,722.45","฿1,958,880.00","฿1,185,646.95","฿773,233.02","฿28,000.00","฿10,968.57","฿17,031.43","฿3,672,857.19","฿20,000.00","฿13,291.94","฿6,708.06","฿4,464,774.29",,"฿8,000.00","฿696,000.00",฿0.00,"฿696,000.00",0.00%,"฿696,000.00",4.80%,"฿33,408.00",,,,"฿20,000.00","฿20,704.00","฿40,704.00","฿11,827.06","฿28,876.94","฿3,949,812.08",,"฿4,000.00","฿348,000.00",฿0.00,"฿348,000.00",0.00%,"฿348,000.00",4.80%,"฿16,704.00",,,,,,,,,,,,,,,
FALSE,2033,39,2576,4,2576/4,30,88,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,159.19","฿7,840.81","฿4,218,926.17","-฿7,840.81","฿1,978,880.00","฿1,197,806.14","฿781,073.83","฿28,000.00","฿10,565.75","฿17,434.25","฿3,655,422.94","฿20,000.00","฿12,843.87","฿7,156.13","฿4,457,618.16",,"฿8,000.00","฿704,000.00",฿0.00,"฿704,000.00",0.00%,"฿704,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,362.47","฿12,637.53","฿3,937,174.56",,"฿4,000.00","฿352,000.00",฿0.00,"฿352,000.00",0.00%,"฿352,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,5,2576/5,31,89,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,541.19","฿7,458.81","฿4,211,467.36","-฿7,458.81","฿1,998,880.00","฿1,210,347.33","฿788,532.64","฿28,000.00","฿10,866.12","฿17,133.88","฿3,638,289.06","฿20,000.00","฿13,250.73","฿6,749.27","฿4,450,868.89",,"฿8,000.00","฿712,000.00",฿0.00,"฿712,000.00",0.00%,"฿712,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,703.66","฿12,296.34","฿3,924,878.21",,"฿4,000.00","฿356,000.00",฿0.00,"฿356,000.00",0.00%,"฿356,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,6,2576/6,30,90,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,115.18","฿7,884.82","฿4,203,582.54","-฿7,884.82","฿2,018,880.00","฿1,222,462.51","฿796,417.46","฿28,000.00","฿10,466.31","฿17,533.69","฿3,620,755.37","฿20,000.00","฿12,803.87","฿7,196.13","฿4,443,672.76",,"฿8,000.00","฿720,000.00",฿0.00,"฿720,000.00",0.00%,"฿720,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,290.75","฿12,709.25","฿3,912,168.96",,"฿4,000.00","฿360,000.00",฿0.00,"฿360,000.00",0.00%,"฿360,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,7,2576/7,31,91,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,495.58","฿7,504.42","฿4,196,078.12","-฿7,504.42","฿2,038,880.00","฿1,234,958.09","฿803,921.88","฿28,000.00","฿10,763.07","฿17,236.93","฿3,603,518.44","฿20,000.00","฿13,209.27","฿6,790.73","฿4,436,882.04",,"฿8,000.00","฿728,000.00",฿0.00,"฿728,000.00",0.00%,"฿728,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,629.32","฿12,370.68","฿3,899,798.28",,"฿4,000.00","฿364,000.00",฿0.00,"฿364,000.00",0.00%,"฿364,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,8,2576/8,31,92,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,473.27","฿7,526.73","฿4,188,551.40","-฿7,526.73","฿2,058,880.00","฿1,247,431.36","฿811,448.60","฿28,000.00","฿10,711.83","฿17,288.17","฿3,586,230.27","฿20,000.00","฿13,189.09","฿6,810.91","฿4,430,071.12",,"฿8,000.00","฿736,000.00",฿0.00,"฿736,000.00",0.00%,"฿736,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,592.55","฿12,407.45","฿3,887,390.83",,"฿4,000.00","฿368,000.00",฿0.00,"฿368,000.00",0.00%,"฿368,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,9,2576/9,30,93,8,"฿20,000.00","฿23,808.00","฿43,808.00",3.50%,"฿12,049.26","฿31,758.74","฿4,156,792.65","-฿31,758.74","฿2,102,688.00","฿1,259,480.62","฿843,207.35","฿28,000.00","฿10,316.55","฿17,683.45","฿3,568,546.82","฿20,000.00","฿12,744.04","฿7,255.96","฿4,422,815.16",,"฿8,000.00","฿744,000.00",฿0.00,"฿744,000.00",0.00%,"฿744,000.00",3.20%,"฿23,808.00",,,,"฿20,000.00","฿15,904.00","฿35,904.00","฿11,182.91","฿24,721.09","฿3,862,669.74",,"฿4,000.00","฿372,000.00",฿0.00,"฿372,000.00",0.00%,"฿372,000.00",3.20%,"฿11,904.00",,,,,,,,,,,,,,,
FALSE,2033,39,2576,10,2576/10,31,94,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,356.49","฿7,643.51","฿4,149,149.15","-฿7,643.51","฿2,122,688.00","฿1,271,837.11","฿850,850.85","฿28,000.00","฿10,607.87","฿17,392.13","฿3,551,154.69","฿20,000.00","฿13,147.27","฿6,852.73","฿4,415,962.44",,"฿8,000.00","฿752,000.00",฿0.00,"฿752,000.00",0.00%,"฿752,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,482.18","฿12,517.82","฿3,850,151.92",,"฿4,000.00","฿376,000.00",฿0.00,"฿376,000.00",0.00%,"฿376,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,11,2576/11,30,95,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿11,935.91","฿8,064.09","฿4,141,085.06","-฿8,064.09","฿2,142,688.00","฿1,283,773.02","฿858,914.94","฿28,000.00","฿10,215.65","฿17,784.35","฿3,533,370.35","฿20,000.00","฿12,703.45","฿7,296.55","฿4,408,665.89",,"฿8,000.00","฿760,000.00",฿0.00,"฿760,000.00",0.00%,"฿760,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,075.78","฿12,924.22","฿3,837,227.70",,"฿4,000.00","฿380,000.00",฿0.00,"฿380,000.00",0.00%,"฿380,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2033,39,2576,12,2576/12,31,96,8,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,309.80","฿7,690.20","฿4,133,394.86","-฿7,690.20","฿2,162,688.00","฿1,296,082.82","฿866,605.14","฿28,000.00","฿10,503.31","฿17,496.69","฿3,515,873.65","฿20,000.00","฿13,105.21","฿6,894.79","฿4,401,771.10",,"฿8,000.00","฿768,000.00",฿0.00,"฿768,000.00",0.00%,"฿768,000.00",0.00%,฿0.00,"฿57,216.00","฿4,768.00",,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,406.55","฿12,593.45","฿3,824,634.25",,"฿4,000.00","฿384,000.00",฿0.00,"฿384,000.00",0.00%,"฿384,000.00",0.00%,฿0.00,"฿28,608.00","฿2,384.00",,,,,,,,,,,,,
FALSE,2034,40,2577,1,2577/1,31,97,9,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,286.94","฿7,713.06","฿4,125,681.80","-฿7,713.06","฿2,182,688.00","฿1,308,369.76","฿874,318.20","฿28,000.00","฿10,451.30","฿17,548.70","฿3,498,324.95","฿20,000.00","฿13,084.72","฿6,915.28","฿4,394,855.82",,"฿8,000.00","฿776,000.00",฿0.00,"฿776,000.00",0.00%,"฿776,000.00",0.00%,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,369.12","฿12,630.88","฿3,812,003.37",,"฿4,000.00","฿388,000.00",฿0.00,"฿388,000.00",0.00%,"฿388,000.00",0.00%,฿0.00,,,,,,,,,,,,,,,
FALSE,2034,40,2577,2,2577/2,28,98,9,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿11,077.17","฿8,922.83","฿4,116,758.97","-฿8,922.83","฿2,202,688.00","฿1,319,446.93","฿883,241.03","฿28,000.00","฿9,392.76","฿18,607.24","฿3,479,717.71","฿20,000.00","฿11,799.89","฿8,200.11","฿4,386,655.71",,"฿8,000.00","฿784,000.00",฿0.00,"฿784,000.00",0.00%,"฿784,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿10,234.97","฿13,765.03","฿3,798,238.34",,"฿4,000.00","฿392,000.00",฿0.00,"฿392,000.00",0.00%,"฿392,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2034,40,2577,3,2577/3,31,99,9,"฿20,000.00","฿38,016.00","฿58,016.00",3.50%,"฿12,237.49","฿45,778.51","฿4,070,980.46","-฿45,778.51","฿2,260,704.00","฿1,331,684.42","฿929,019.54","฿28,000.00","฿10,343.82","฿17,656.18","฿3,462,061.53","฿20,000.00","฿13,039.78","฿6,960.22","฿4,379,695.49",,"฿8,000.00","฿792,000.00",฿0.00,"฿792,000.00",0.00%,"฿792,000.00",4.80%,"฿38,016.00",,,,"฿20,000.00","฿23,008.00","฿43,008.00","฿11,290.65","฿31,717.35","฿3,766,520.99",,"฿4,000.00","฿396,000.00",฿0.00,"฿396,000.00",0.00%,"฿396,000.00",4.80%,"฿19,008.00",,,,,,,,,,,,,,,
FALSE,2034,40,2577,4,2577/4,30,100,9,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿11,711.04","฿8,288.96","฿4,062,691.50","-฿8,288.96","฿2,280,704.00","฿1,343,395.46","฿937,308.50","฿28,000.00","฿9,959.36","฿18,040.64","฿3,444,020.88","฿20,000.00","฿12,599.12","฿7,400.88","฿4,372,294.61",,"฿8,000.00","฿800,000.00",฿0.00,"฿800,000.00",0.00%,"฿800,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿10,835.20","฿13,164.80","฿3,753,356.19",,"฿4,000.00","฿400,000.00",฿0.00,"฿400,000.00",0.00%,"฿400,000.00",,฿0.00,,,,,,,,,,,,,,,
FALSE,2034,40,2577,5,2577/5,31,101,9,"฿20,000.00",฿0.00,"฿20,000.00",3.50%,"฿12,076.77","฿7,923.23","฿4,054,768.27","-฿7,923.23","฿2,300,704.00","฿1,355,472.23","฿945,231.73","฿28,000.00","฿10,237.71","฿17,762.29","฿3,426,258.59","฿20,000.00","฿12,997.09","฿7,002.91","฿4,365,291.71",,"฿8,000.00","฿808,000.00",฿0.00,"฿808,000.00",0.00%,"฿808,000.00",,฿0.00,,,,"฿20,000.00","฿4,000.00","฿24,000.00","฿11,157.24","฿12,842.76","฿3,740,513.43",,"฿4,000.00","฿404,000.00",฿0.00,"฿404,000.00",0.00%,"฿404,000.00",,฿0.00,,,,,,,,,,,,,,,
